route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350249,13,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350261,14,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350257,15,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350272,16,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350266,17,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350281,18,0,6A Downtown via Emily Carr,1,201,1-6-474,1628,1,201,36,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350279,19,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350291,20,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350287,21,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350303,22,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350297,23,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350310,24,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350308,25,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350314,26,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350312,27,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350318,28,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350316,29,0,6A Royal Oak Exch via Emily Carr,0,101,1-6-477,1586,0,101,37,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350322,30,0,Downtown,1,200,1-6-476,4514,1,200,12,1
6-Victoria,aaVIC1804-MV1804SU-Sunday-22,892234,aa6350321,31,0,Royal Oak Exch via Royal Oak Mall,0,100,1-6-475,4634,0,100,10,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344057,1,0,Downtown,0,200,1-50-308,6058,1,200,2,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344056,2,0,Langford to 61 Sooke,1,100,1-50-312,6154,0,100,1,1
61-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344059,3,0,Sooke,1,200,1-61-378,1438,1,200,41,1
61-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344064,4,0,Langford Exch to 50 Downtown,0,100,1-61-388,1560,0,100,39,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344065,5,0,Downtown,0,200,1-50-308,6058,1,200,2,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344076,6,0,Langford to 61 Sooke,1,100,1-50-312,6154,0,100,1,1
61-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344080,7,0,Sooke,1,200,1-61-378,1438,1,200,41,1
61-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344085,8,0,Langford Exch to 50 Downtown,0,100,1-61-388,1560,0,100,39,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344095,9,0,Downtown,0,200,1-50-308,6058,1,200,2,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344100,10,0,Langford,1,100,1-50-312,6154,0,100,1,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344109,11,0,Downtown,0,200,1-50-308,6058,1,200,2,1
70-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6352877,12,0,Swartz Bay Ferry Via Hwy #17,0,100,1-70-252,1412,0,100,42,1
70-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6352915,13,0,Downtown Via Hwy #17,1,200,1-70-253,1370,1,200,44,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892235,aa6344320,14,0,Langford,1,100,1-50-312,6154,0,100,1,1
61-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6344068,1,0,Sooke,1,240,1-61-386,26,1,240,218,3
61-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6344069,2,0,Langford Exch to 50 Downtown,0,100,1-61-388,1560,0,100,39,1
50-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6344070,3,0,Downtown,0,200,1-50-308,6058,1,200,2,1
7-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6359999,4,0,UVic Via Fairfield,1,100,1-7-278,3222,0,100,19,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6360734,5,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6360678,6,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6353251,7,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6353254,8,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892236,aa6360858,9,0,Vic General via Craigflower,1,100,1-14-358,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360826,1,0,Vic General via Craigflower,1,100,1-14-358,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360829,2,0,UVic via Richmond,0,200,1-14-364,5298,1,200,6,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360728,3,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360675,4,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360737,5,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360681,6,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360743,7,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360684,8,0,UVic via Foul Bay Exp,0,100,1-15-282,5783,0,100,3,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360855,9,0,Vic General via Craigflower,1,100,1-14-358,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360872,10,0,UVic via Richmond,0,200,1-14-364,5298,1,200,6,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360877,11,0,Vic General via Craigflower,1,100,1-14-358,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360893,12,0,UVic via Richmond,0,200,1-14-364,5298,1,200,6,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360884,13,0,Vic General via Craigflower,1,100,1-14-358,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892237,aa6360904,14,0,UVic via Richmond,0,200,1-14-364,5298,1,200,6,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352872,1,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-299,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352905,2,0,Downtown,1,100,1-72-300,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352864,3,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-299,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352899,4,0,Downtown,1,100,1-72-300,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352859,5,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-299,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352895,6,0,Downtown,1,100,1-72-300,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352860,7,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-299,2750,1,200,28,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352891,8,0,Downtown,1,100,1-72-300,2892,0,100,23,1
72-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352853,9,0,Swartz Bay Ferry Via Saanichton,0,200,1-72-299,2750,1,200,28,1
70-Victoria,aaVIC1804-MV1804SU-Sunday-22,892238,aa6352916,10,0,Downtown Via Hwy #17,1,200,1-70-253,1370,1,200,44,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353063,1,0,Downtown,1,100,1-27-313,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353062,2,0,Gordon Head Via Shelbourne,0,200,1-27-312,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353069,3,0,Downtown,1,100,1-27-313,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353065,4,0,Gordon Head Via Shelbourne,0,200,1-27-312,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353067,5,0,Downtown,1,100,1-27-313,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353076,6,0,Gordon Head Via Shelbourne,0,200,1-27-312,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353079,7,0,Downtown,1,100,1-27-313,4067,0,100,15,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353088,8,0,Gordon Head Via Shelbourne,0,200,1-27-312,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353091,9,0,Downtown,1,100,1-27-313,4067,0,100,15,1
4-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6350132,10,0,UVic via Hillside,0,200,1-4-358,5149,1,200,8,1
4-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6350149,11,0,Downtown,1,100,1-4-359,5167,0,100,7,1
28-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353119,12,0,Majestic Via Shelbourne,0,100,1-28-325,4108,0,100,13,1
28-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353125,13,0,Downtown,1,200,1-28-328,3690,1,200,17,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353140,14,0,Gordon Head Via Shelbourne,0,200,1-27-312,3552,1,200,18,1
27-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6353143,15,0,Downtown,1,100,1-27-313,4067,0,100,15,1
8-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6350338,16,0,Oak Bay via Finlayson,0,101,1-8-290,270,0,101,119,1
8-Victoria,aaVIC1804-MV1804SU-Sunday-22,892239,aa6350339,17,0,Tillicum Mall via Finlayson,1,201,1-8-289,270,1,201,118,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344061,1,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344060,2,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344066,3,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344077,4,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344074,5,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344082,6,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344089,7,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344096,8,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344101,9,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344104,10,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344119,11,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344123,12,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344143,13,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344162,14,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344195,15,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344196,16,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344236,17,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344247,18,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344297,19,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344325,20,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344366,21,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892240,aa6344365,22,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
15-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6360726,1,0,Esquimalt via Fort/Yates Exp,1,200,1-15-284,5660,1,200,4,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353240,2,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
4-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6350122,3,0,Downtown,1,100,1-4-359,5167,0,100,7,1
4-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6350120,4,0,UVic via Hillside,0,200,1-4-358,5149,1,200,8,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353247,5,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353249,6,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6360845,7,0,Vic General via Craigflower,1,100,1-14-358,5387,0,100,5,1
14-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6360862,8,0,UVic via Richmond,0,200,1-14-364,5298,1,200,6,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353261,9,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353267,10,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353272,11,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353277,12,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353282,13,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353285,14,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353293,15,0,Dockyard via McKenzie,1,200,1-26-361,3854,1,200,16,1
26-Victoria,aaVIC1804-MV1804SU-Sunday-22,892241,aa6353297,16,0,UVic via McKenzie,0,100,1-26-362,4096,0,100,14,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344433,1,0,James Bay To 10 R. Jubilee,0,120,1-3-135,210,0,120,133,2
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344429,2,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344435,3,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344428,4,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344434,5,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344430,6,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344432,7,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344431,8,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344427,9,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344426,10,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344422,11,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344413,12,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344412,13,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344410,14,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344408,15,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344406,16,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344404,17,0,James Bay - To 3 R. Jubilee,1,100,1-10-109,2024,0,100,30,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344402,18,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892242,aa6344436,19,0,Vic West Only,1,140,1-10-112,28,0,140,217,3
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344396,1,0,Royal Jubilee - Cook St Village,1,201,1-3-130,810,1,201,72,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344395,2,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344392,3,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344394,4,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344391,5,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344393,6,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344390,7,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344389,8,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344387,9,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344386,10,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344385,11,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344384,12,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344383,13,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344382,14,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344381,15,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344379,16,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344378,17,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
3-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344377,18,0,James Bay - Quimper To 10 R. Jubilee,0,100,1-3-133,1338,0,100,47,1
10-Victoria,aaVIC1804-MV1804SU-Sunday-22,892243,aa6344376,19,0,Royal Jubilee Via Vic West,0,200,1-10-110,1932,1,200,31,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344094,1,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344092,2,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344093,3,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344088,4,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344091,5,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344087,6,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344090,7,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344102,8,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344105,9,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344110,10,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344122,11,0,Willows - Oak Bay Village,0,201,1-2-226,1906,1,201,32,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344157,12,0,James Bay - Fisherman's Wharf,1,101,1-2-227,1884,0,101,33,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344158,13,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344163,14,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344198,15,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344222,16,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344248,17,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344274,18,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344298,19,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344323,20,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344367,21,0,South Oak Bay - Oak Bay Village,0,200,1-2-224,2789,1,200,27,1
2-Victoria,aaVIC1804-MV1804SU-Sunday-22,892244,aa6344398,22,0,James Bay - Fisherman's Wharf,1,100,1-2-225,2887,0,100,24,1
